object			
volume	27898	Littré-Gilbert (21e éd.)	1908
entry	Sarsaparilline	0	
orth	Sarsaparilline		
entry	Sartorius	0	
orth	Sartorius		
entry	Sassa	0	
orth	Sassa		
term	Gomme de Sassa		
entry	Sassafras	0	
orth	Sassafras		
entry	Sassafride	0	
orth	Sassafride		
entry	Satellite	0	
orth	Satellite		
entry	Satellitisme	0	
orth	Satellitisme		
term	Satellitisme cultural		
entry	Satiété	1	
orth	Satiété		
pb	1484	1494	
term	satiety		
entry	Saturation	0	
orth	Saturation		
ref	Neutralisation		
ref	Capacité		
ref	Sursaturation		
term	Saturation d’un liquide		
term	Saturation du sol des cimetières		
entry	Saturé	0	
orth	Saturé		
entry	Saturne	0	
orth	Saturne		
term	Extrait ou sel de Saturne		
ref	Acétate		
entry	Saturnin	0	
orth	Saturnin		
term	Albuminurie saturnine		
term	cachexie		
term	colique saturnines		
term	encéphalopathie saturnine		
term	intoxication saturnine		
ref	Saturnisme		
entry	Saturnisme	0	
orth	Saturnisme		
term	intoxication saturnine chronique		
ref	Traitement		
entry	Satyriasis	1	
orth	Satyriasis		
pb	1485	1495	
entry	Saucisson	0	
orth	Saucisson		
ref	Charcuterie		
ref	Trichinose		
entry	Sauge	0	
orth	Sauge		
term	Sauge officinale		
term	Sauge des bois		
ref	Germandrée		
term	Sauge de Jérusalem		
ref	Pulmonaire		
entry	Saule	0	
orth	Saule		
entry	Saulrize	0	
orth	Saulrize		
entry	Saumon	0	
orth	Saumon		
ref	Omble		
entry	Saumure	0	
orth	Saumure		
entry	Sauriasis	0	
orth	Sauriasis		
ref	Icthyose		
entry	Sauriens	0	
orth	Sauriens		
ref	Scinque		
entry	Saut	0	
orth	Saut		
ref	Marche		
entry	Sauterelles	0	
orth	Sauterelles		
foreign	locusta	lat	
foreign	άκρις	grc	
foreign	Heuschrecke	deu	
foreign	locust	eng	
foreign	grasshopper	eng	
foreign	civalletta	ita	
foreign	langosta	spa	
entry	Sauve	0	
orth	Sauve		
ref	Moutarde		
entry	Sauve-vie	0	
orth	Sauve-vie		
ref	Asplénium		
entry	Saveur	0	
orth	Saveur		
ref	Sensation		
entry	Savinier	0	
orth	Savinier		
entry	Savon	1	
orth	Savon		
ref	Saponification		
term	Savon ammoniacal		
ref	Liniment		
term	Savon amygdalin		
pb	1486	1496	
term	Savon animal ou de moelle de bœuf		
term	Savon blanc		
term	savon marbré de Marseille		
term	Savon calcaire		
ref	Liniment		
term	Savon camphré		
term	Savons ferrugineux		
term	Savons iodurés		
term	Savon marbré		
ref	Savon		
term	Savon médicinal		
ref	Savon		
term	Savon de moelle de bœuf		
ref	Savon		
term	Savon noir ou vert		
term	Savon ponce		
term	Savons sulfureux		
term	Savon végétal		
term	Savon des verriers		
term	Savon vert		
ref	Savon		
entry	Savonneux	0	
orth	Savonneux		
ref	Extrait		
ref	Liniment		
ref	Pilule		
entry	Savonnier	0	
orth	Savonnier		
entry	Savonule	0	
orth	Savonule		
entry	Savoureux	0	
orth	Savoureux		
entry	Saxifrage	0	
orth	Saxifrage		
entry	Saxifrage	0	
orth	Saxifrage		
term	Grande saxifrage		
term	Saxifrage noire		
term	Petite saxifrage		
entry	Saxon	0	
orth	Saxon		
entry	Sayre	1	
orth	Sayre		
term	Corset de Sayre		
pb	1487	1497	
entry	Scabiéique	0	
orth	Scabiéique		
ref	Scabieux		
entry	Scabieuse	0	
orth	Scabieuse		
entry	Scabieux	0	
orth	Scabieux		
entry	Scabritie	0	
orth	Scabritie		
entry	Scalariforme	0	
orth	Scalariforme		
term	Traits scalariformes d’Eberth		
ref	Myocarde		
entry	Scalène	0	
orth	Scalène		
term	Scalène antérieur		
term	Scalène moyen		
term	Scalène postérieur		
entry	Scalpation	0	
orth	Scalpation		
entry	Scalpel	0	
orth	Scalpel		
ref	Incision		
entry	Scammonée	0	
orth	Scammonée		
term	Êmulsionpurgative avec ta scammonée		
term	Teinture de scammonée		
term	Scammonée jaune		
ref	Gomme-gutte		
term	Scammonée de Montpellier		
term	scammonée en galettes		
term	fausse scammonée		
entry	Scammonéol	0	
orth	Scammonéol		
ref	Scammonine		
entry	Scammonine	0	
orth	Scammonine		
entry	Scammonique	0	
orth	Scammonique		
term	Acide scammonique		
ref	Scammonine		
entry	Scammonite	0	
orth	Scammonite		
entry	Scammonolique	0	
orth	Scammonolique		
term	Acide scammonolique		
entry	Scansion	0	
orth	Scansion		
term	Scansion de la parole		
entry	Scaphocéphalie	0	
orth	Scaphocéphalie		
entry	Scaphoïde	1	
orth	Scaphoïde		
term	Fosse sca		
ref	Ptébygoïde		
term	Os scaphoïde du carpe		
pb	1488	1498	
term	navtculare manus		
term	Os scaphoïde du tarse		
entry	Scaphoïdo-astragalien	0	
orth	Scaphoïdo-astragalien		
term	Articulation scaphoïdo-astragalienne		
entry	Scaphoïdo-cuboïdien	0	
orth	Scaphoïdo-cuboïdien		
term	Articulation scaphoïdo-cuboïdienne		
entry	Scaphoïdo-cunéen	0	
orth	Scaphoïdo-cunéen		
term	Articulation scaphxïdo-cunéenne		
ref	Cunéo-scaphoïdien		
entry	Scapulæ alatæ	0	
orth	Scapulæ alatæ		
entry	Scapulaire	0	
orth	Scapulaire		
entry	Scapulaire	0	
orth	Scapulaire		
term	Artère scapulaire		
entry	Scapulalgie	0	
orth	Scapulalgie		
entry	Scapularthrocace	0	
orth	Scapularthrocace		
entry	Scapulectomie	0	
orth	Scapulectomie		
entry	Scapulo-claviculaire	0	
orth	Scapulo-claviculaire		
term	Articulations et ligaments scapulo-claviculaires		
entry	Scapulodynie	0	
orth	Scapulodynie		
ref	Omaore		
entry	Scapulo-huméral	0	
orth	Scapulo-huméral		
term	Artères scapulo-humérales		
ref	Circonflexe		
term	Articulation scapulo-humérale		
ref	Humérus		
term	Muscle scapulo-huméral		
ref	Rond		
term	Nerf scapulo-huméral		
ref	Axillaire		
entry	Scapulo-huméro-olécrânien	0	
orth	Scapulo-huméro-olécrânien		
ref	Triceps		
entry	Scapulo-hyoïdien	0	
orth	Scapulo-hyoïdien		
ref	Omo-hyoïdien		
entry	Scapulo-radial	0	
orth	Scapulo-radial		
ref	Biceps		
entry	Scapulo-trochitérien	0	
orth	Scapulo-trochitérien		
ref	Sous-épineux		
ref	Omoplate		
entry	Scarborough	0	
orth	Scarborough		
entry	Scarificateur	1	
orth	Scarificateur		
pb	1489	1499	
entry	Scarification	0	
orth	Scarification		
term	Scarifications linéaires quadrillées		
term	Scarification sous-cutanée		
ref	Lacération		
entry	Scarifié	0	
orth	Scarifié		
ref	Ventouse		
entry	Scarlatine	0	
orth	Scarlatine		
ref	Scablatinoïde		
entry	Scarlatiniforme	1	
orth	Scarlatiniforme		
pb	1490	1500	
term	exfoliative		
entry	Scarlatinoïde	0	
orth	Scarlatinoïde		
term	Exanthème scarlalindide		
term	Scarlatinoîde métadiphtérique		
entry	Scarole	0	
orth	Scarole		
ref	Chicorée		
entry	Scarpa	0	
orth	Scarpa		
ref	Aiguille		
ref	Triangle		
entry	Scatol	0	
orth	Scatol		
entry	Scatophage	0	
orth	Scatophage		
foreign	σκατοφάγος	grc	
entry	Scatophagie	0	
orth	Scatophagie		
entry	Sceau-de-Notre-Dame	0	
orth	Sceau-de-Notre-Dame		
ref	Tamier		
entry	Sceau-de-Salomon	0	
orth	Sceau-de-Salomon		
foreign	Polygonatum vulgare	lat	
entry	Scélodidyme	0	
orth	Scélodidyme		
entry	Scélotyrbe	0	
orth	Scélotyrbe		
entry	Schaudinn	0	
orth	Schaudinn		
ref	Tréponème		
entry	Schede	0	
orth	Schede		
term	Opération de Schede		
entry	Scheele	0	
orth	Scheele		
term	Vert de Scheele		
ref	Vert		
entry	Schéerérite	0	
orth	Schéerérite		
entry	Schéma, Schème	0	
orth	Schéma		
orth	Schème		
entry	Schématique	0	
orth	Schématique		
entry	Schémographe	0	
orth	Schémographe		
entry	Scherlievo	0	
orth	Scherlievo		
ref	Falcaldise		
entry	Scherte	0	
orth	Scherte		
entry	Schindylèse	0	
orth	Schindylèse		
entry	Schinusmolle	0	
orth	Schinusmolle		
entry	Schinznach	0	
orth	Schinznach		
entry	Schiste	1	
orth	Schiste		
pb	1491	1501	
entry	Schistosome	0	
orth	Schistosome		
entry	Schizocéphale	0	
orth	Schizocéphale		
entry	Schizomycètes	0	
orth	Schizomycètes		
entry	Schizophytes	0	
orth	Schizophytes		
entry	Schizoprosopie	0	
orth	Schizoprosopie		
entry	Schizothorax	0	
orth	Schizothorax		
entry	Schizotrichie	0	
orth	Schizotrichie		
entry	Schlangenbad	0	
orth	Schlangenbad		
entry	Schlemm	0	
orth	Schlemm		
term	Canal de Schlemm		
ref	Ciliaire		
entry	Schneider	0	
orth	Schneider		
term	Membrane de Schneider		
ref	Pituitaire		
entry	Schœnanthe	0	
orth	Schœnanthe		
entry	Schœnberg	0	
orth	Schœnberg		
term	Sanatorium		
entry	Schœnbrunn	0	
orth	Schœnbrunn		
term	Établissement hydrothérapique		
entry	Schœnfels	0	
orth	Schœnfels		
term	Station de montagne		
entry	Schœnlein	0	
orth	Schœnlein		
term	Maladie de Schœnlein		
ref	Purpura		
term	Achorion Schœleinii		
ref	Achoriox		
entry	Schrœder	0	
orth	Schrœder		
term	Operation de Schrœder		
entry	Schwalbach	0	
orth	Schwalbach		
entry	Schwalheim	0	
orth	Schwalheim		
entry	Schwann	0	
orth	Schwann		
term	Substance blanche de Schwann		
ref	Nerveux		
entry	Schweizer	0	
orth	Schweizer		
term	Réactif de Schweizer		
ref	Réactif		
entry	Sciatique	1	
orth	Sciatique		
term	Artère sciatique		
ref	Ischiatique		
term	Échancrure sciatique		
term	Épine sciatique		
term	Grand nerf sciatique		
pb	1492	1502	
term	rieur		
term	Petit nerf sciatiqïie		
ref	Fessier		
term	Tubérosité sciatique		
term	Névralgie sciatique		
ref	Névralgie		
entry	Scie	1	
orth	Scie		
term	Scie		
term	Scie		
term	Bruit de scie		
ref	Bape		
pb	1493	1503	
entry	Science	0	
orth	Science		
ref	Positive		
term	Science hermétique		
ref	Alchimie		
term	Sciences médicales		
ref	Médecine		
term	Sciences occultes		
ref	Erreur		
ref	Préjugé		
ref	Sisymbre		
entry	Scillaïne	0	
orth	Scillaïne		
entry	Scille	0	
orth	Scille		
term	Teinture alcoolique de scille		
entry	Scillitine	0	
orth	Scillitine		
ref	Scille		
entry	Scillitique	0	
orth	Scillitique		
ref	Oxymel		
ref	Pilule		
ref	Vin		
ref	Vinaigre		
entry	Scinque	1	
orth	Scinque		
pb	1494	1504	
entry	Sciomachie	0	
orth	Sciomachie		
entry	Scirocco	0	
orth	Scirocco		
ref	Simoun		
entry	Scirrhocèle	0	
orth	Scirrhocèle		
ref	Sarcocèle		
entry	Scirrhophtalmie	0	
orth	Scirrhophtalmie		
foreign	Augenkrebs	deu	
foreign	scirrhophthaLmy	eng	
foreign	scirroftalmia	ita	
foreign	escirroflalmia	spa	
entry	Scirrhose	0	
orth	Scirrhose		
entry	Scission, Scissiparité	0	
orth	Scission		
orth	Scissiparité		
ref	Fissiparité		
term	Scission anomale		
ref	Disjonction		
entry	Scissipare	0	
orth	Scissipare		
term	Reproduction scissipare		
ref	Gemmation		
entry	Scissure	0	
orth	Scissure		
term	Scissure glénoïdale ou de Glaser		
ref	Fissure		
ref	Poumon		
ref	Rate		
ref	Rein		
term	Grande scissure hépatique		
term	Scissure calcarine		
term	Scissure calloso-marginale		
term	Grande scissure çluceneau		
term	Scissure ou sillon perpendiculaire		
term	Scissure ou sillon de Rolando		
ref	Circonvolution		
ref	Localisation		
term	Scissure de Sylvius		
ref	Fentes		
entry	Sclarée	0	
orth	Sclarée		
ref	Sauge		
entry	Scléranthus	0	
orth	Scléranthus		
entry	Sclérectasie	0	
orth	Sclérectasie		
entry	Sclérectomie	0	
orth	Sclérectomie		
ref	Pupille		
entry	Sclérème	0	
orth	Sclérème		
entry	Sclérémie	0	
orth	Sclérémie		
ref	Sclérodermie		
entry	Sclérérythrine	0	
orth	Sclérérythrine		
entry	Scléreux	0	
orth	Scléreux		
term	Tissu scléreux		
entry	Sclériase	0	
orth	Sclériase		
entry	Sclérine, Scléritine	0	
orth	Sclérine		
orth	Scléritine		
entry	Sclérite	0	
orth	Sclérite		
entry	Scléro-choroïdite	1	
orth	Scléro-choroïdite		
pb	1495	1505	
ref	Stapuylome		
entry	Scléro-conjonctivite	0	
orth	Scléro-conjonctivite		
entry	Scléro-cristalline	0	
orth	Scléro-cristalline		
entry	Scléro-dactylie	0	
orth	Scléro-dactylie		
entry	Sclérodermasie	0	
orth	Sclérodermasie		
ref	Sclérodermie		
entry	Sclérodermie	0	
orth	Sclérodermie		
entry	Sclérgdermite	0	
orth	Sclérgdermite		
entry	Sclérogène	0	
orth	Sclérogène		
term	Méthode sclérogène		
entry	Sclérogénie	0	
orth	Sclérogénie		
entry	Scléro-iodure	0	
orth	Scléro-iodure		
entry	Scléro-kératite	0	
orth	Scléro-kératite		
entry	Sclérome	1	
orth	Sclérome		
pb	1496	1506	
entry	Scléro-méningite	0	
orth	Scléro-méningite		
ref	Pachyménixgite		
entry	Scléro-mucine	0	
orth	Scléro-mucine		
entry	Scléropathie	0	
orth	Scléropathie		
entry	Sclérophtalmie	0	
orth	Sclérophtalmie		
foreign	sclerophthalmia	lat	
foreign	Sclerophthalmia	deu	
foreign	trockene Augenentzündung	deu	
foreign	sclerophthalmy	eng	
foreign	scleroftalmia	ita	
foreign	escleroftalmia	spa	
foreign	σκληροφθαλμία	grc	
ref	Xérophtalmie		
entry	Sclérosarcome	0	
orth	Sclérosarcome		
ref	Épulie		
entry	Sclérose	1	
orth	Sclérose		
ref	Artériosclérose		
ref	Cérébrosclérose		
ref	Ostéosclérose		
term	Sclérose de la moelle épinière		
ref	Ataxie		
ref	Paralysie		
pb	1497	1507	
term	Scléroses combinées		
entry	Sclérosis	0	
orth	Sclérosis		
entry	Sclérosténose	0	
orth	Sclérosténose		
term	Sclérosténose cutanée		
ref	Sclérodermie		
entry	Sclérostome	0	
orth	Sclérostome		
entry	Scléroticonyxis	0	
orth	Scléroticonyxis		
ref	Aiguille		
ref	Cataracte		
entry	Scléroticotomie	0	
orth	Scléroticotomie		
entry	Sclérotidectomie	0	
orth	Sclérotidectomie		
foreign	esclerolidectomia	spa	
entry	Sclérotinique	0	
orth	Sclérotinique		
term	Acide sclérotinique		
pb	1498	1508	
entry	Sclérotique	0	
orth	Sclérotique		
entry	Sclérotite	0	
orth	Sclérotite		
ref	Épiscléritis		
ref	Scléro-choroïdite		
entry	Sclérotomie	0	
orth	Sclérotomie		
entry	Scléroxanthine	0	
orth	Scléroxanthine		
entry	Sclérysme	0	
orth	Sclérysme		
entry	Scobiforme	0	
orth	Scobiforme		
entry	Scobs	0	
orth	Scobs		
entry	Scolastique	0	
orth	Scolastique		
term	Scolastique médicale		
entry	Scoléciacjs	0	
orth	Scoléciacjs		
ref	Helminthiase		
ref	Vermineux		
entry	Scolex	0	
orth	Scolex		
entry	Scoliose	1	
orth	Scoliose		
term	Scoliose		
pb	1499	1509	
entry	Scolopendre	0	
orth	Scolopendre		
entry	Scolopomachérion	0	
orth	Scolopomachérion		
entry	Scolopsie	0	
orth	Scolopsie		
entry	Scoparine	0	
orth	Scoparine		
entry	Scopolamine	0	
orth	Scopolamine		
entry	Scorbut	0	
orth	Scorbut		
term	Scorbut des Alpes		
term	Sorbut infantile		
ref	Barlow		
entry	Scorbutique	0	
orth	Scorbutique		
entry	Scordéine, Scordin	0	
orth	Scordéine		
orth	Scordin		
entry	Scordium	1	
orth	Scordium		
pb	1500	1510	
term	caler-gamander		
ref	Diascordium		
ref	Germandrée		
entry	Scorie	0	
orth	Scorie		
entry	Scorodone	0	
orth	Scorodone		
ref	Germandrée		
entry	Scorodosmine	0	
orth	Scorodosmine		
ref	Cystine		
entry	Scorpène	0	
orth	Scorpène		
ref	Poisson		
entry	Scorpion	0	
orth	Scorpion		
term	Huile de scorpion		
entry	Scorzonère	0	
orth	Scorzonère		
term	Scorsonère d’Espagne		
entry	Scotodinie	0	
orth	Scotodinie		
entry	Scotome	0	
orth	Scotome		
entry	Scotomie	0	
orth	Scotomie		
ref	Vertige		
entry	Scribomanie	0	
orth	Scribomanie		
ref	Graphorrhée		
entry	Scrobicule	0	
orth	Scrobicule		
entry	Scrofulacrine	0	
orth	Scrofulacrine		
entry	Scrofulaire	0	
orth	Scrofulaire		
term	Scrofulaire aquatique		
term	Scrofulaire noueuse		
entry	Scrofularine	0	
orth	Scrofularine		
entry	Scrofule	0	
orth	Scrofule		
term	Scrofule mésentérique		
ref	Carreau		
entry	Scrofuleux	1	
orth	Scrofuleux		
pb	1501	1511	
term	Ophtalmie scrofuleuse		
ref	Blépharite		
entry	Scrofulide	0	
orth	Scrofulide		
ref	Scrofule		
term	Scrofulide boutonneuse		
ref	Strophulus		
entry	Scrofulisme	0	
orth	Scrofulisme		
entry	Scrofulose	0	
orth	Scrofulose		
entry	Scrofulo-tuberculose	0	
orth	Scrofulo-tuberculose		
entry	Scrotal	0	
orth	Scrotal		
entry	Scrotocèle	0	
orth	Scrotocèle		
entry	Scrotum	0	
orth	Scrotum		
term	escroto		
term	Hydropisie ou œdème du scrotum		
ref	Hydrocèle		
entry	Scrupule	0	
orth	Scrupule		
ref	Poids		
term	Monomanie du scrupule		
ref	Paxtophobie		
entry	Sculéine	0	
orth	Sculéine		
ref	Scille		
entry	Scultet	0	
orth	Scultet		
term	Bandage de Scultet		
ref	Bandage		
entry	Scutellaire	0	
orth	Scutellaire		
entry	Scutellarine	0	
orth	Scutellarine		
entry	Scutiforme	0	
orth	Scutiforme		
term	Cartilage scutiforme		
entry	Scybales	0	
orth	Scybales		
entry	Scyllite	0	
orth	Scyllite		
entry	Scyphistome	0	
orth	Scyphistome		
ref	Proscolex		
entry	Seau	0	
orth	Seau		
ref	Alambic		
entry	Sébacé	1	
orth	Sébacé		
term	Follicules sébacés		
ref	Poil		
pb	1502	1512	
ref	Comédon		
ref	Molluscum		
ref	Varioliforme		
term	Matière sébacée		
ref	Enduit		
term	Tumeurs sébacées		
ref	Athérome		
ref	Glandulaire		
ref	Loupe		
ref	Tanne		
entry	Sébagine	0	
orth	Sébagine		
foreign	Sebacin	deu	
foreign	sebaclne	eng	
foreign	sebacina	ita	
foreign	sebacina	spa	
ref	Muscadier		
entry	Sébacique	0	
orth	Sébacique		
term	Acide sébacique		
entry	Sébate	0	
orth	Sébate		
entry	Sébeste	0	
orth	Sébeste		
entry	Sébifère	0	
orth	Sébifère		
entry	Sébine	0	
orth	Sébine		
entry	Sébique	0	
orth	Sébique		
entry	Sébolithe	0	
orth	Sébolithe		
ref	Tanne		
entry	Séborragie, Séborrhée, Stéarrhée	0	
orth	Séborragie		
orth	Séborrhée		
orth	Stéarrhée		
foreign	TalydrüsenauschMitsunq	deu	
foreign	séborrhœa	eng	
foreign	seborrea	ita	
foreign	seborrea	spa	
entry	Séborrhéide	0	
orth	Séborrhéide		
entry	Séborrhéique	0	
orth	Séborrhéique		
term	Eczéma séborrhéique		
ref	Eczéma		
entry	Sébum	0	
orth	Sébum		
entry	Sec	0	
orth	Sec		
term	Arthrite sèche, y		
ref	Rhumatisme		
entry	Sécateur	1	
orth	Sécateur		
pb	1503	1513	
term	Sécateur par écrasement		
ref	Écrasement		
term	Sécateur des amygdales		
ref	Tonslllitome		
entry	Sèche	0	
orth	Sèche		
entry	Second	0	
orth	Second		
term	Seconde vue		
ref	Deutétroscopie		
entry	Secondaire	0	
orth	Secondaire		
term	Accidents ou symptômes secondaires		
ref	Syphilis		
term	Amputation secondaire		
term	Fièvre secondaire		
term	Hémorragie secondaire		
ref	Hémorragie		
entry	Secondines	0	
orth	Secondines		
ref	Arbièbe-faix		
entry	Secondipare	0	
orth	Secondipare		
entry	Secours	0	
orth	Secours		
term	Secours à domicile		
ref	Traitement		
term	Secours publics		
ref	Noyé		
entry	Secousse	0	
orth	Secousse		
term	Secousse musculaire		
entry	Secret	1	
orth	Secret		
term	Secret médical ou professionnel		
pb	1504	1514	
ref	Naissance		
entry	Secreta	0	
orth	Secreta		
entry	Secrétan	0	
orth	Secrétan		
term	Maladie de Secrélan		
entry	Sécrété	0	
orth	Sécrété		
entry	Sécréteur, Sécrétoire	0	
orth	Sécréteur		
orth	Sécrétoire		
term	Appareils, organes, ou tissus sécréteurs		
ref	Glande		
term	Centres sécréteurs		
term	Nerfs sécréteurs		
ref	Sécrétion		
entry	Sécrétine	0	
orth	Sécrétine		
entry	Sécrétion	1	
orth	Sécrétion		
pb	1505	1515	
ref	Thyroïde		
entry	Sécrétivité	0	
orth	Sécrétivité		
ref	Craniologie		
entry	Secretoire	0	
orth	Secretoire		
ref	Sécréteur		
entry	Section	0	
orth	Section		
term	Section sous-cutanée		
entry	Sectionner	0	
orth	Sectionner		
entry	Sécuriforme	0	
orth	Sécuriforme		
entry	Sedatif	0	
orth	Sedatif		
entry	Sédatifs	0	
orth	Sédatifs		
foreign	sedativus	lat	
foreign	sedans	lat	
foreign	lindernd	deu	
foreign	beruhigend	deu	
foreign	sedative	eng	
foreign	sedativo	ita	
foreign	sedativo	spa	
foreign	καταπαύων	grc	
entry	Sédation	0	
orth	Sédation		
entry	Sédentaire	0	
orth	Sédentaire		
term	Os sédentaire		
entry	Sédillot	0	
orth	Sédillot		
term	Pilules de Sédillot		
ref	Pilules		
entry	Sédiment	1	
orth	Sédiment		
term	Sédiments		
pb	1506	1516	
ref	Chïlurie		
ref	Pilimiction		
entry	Sédimentaire	0	
orth	Sédimentaire		
entry	Sédimenteux	0	
orth	Sédimenteux		
entry	Sedlitz	0	
orth	Sedlitz		
entry	Sedon, Sedum	0	
orth	Sedon		
orth	Sedum		
ref	Obpin		
entry	Seelisberg	0	
orth	Seelisberg		
term	Station de montagne		
entry	Seewis	0	
orth	Seewis		
term	Station de montagne		
entry	Segestrie	0	
orth	Segestrie		
entry	Segment	0	
orth	Segment		
term	Segment inférieur de l’utérus		
term	Segments de la trachée		
entry	Segmentation	1	
orth	Segmentation		
term	Segmentation		
pb	1507	1517	
entry	Ségrégation	0	
orth	Ségrégation		
entry	Segura de Aragon	0	
orth	Segura de Aragon		
term	Baux bicarbonatées mixtes		
entry	Seiche	0	
orth	Seiche		
ref	Sèche		
entry	Seidschutz	0	
orth	Seidschutz		
term	Eau saline		
entry	Seigle	0	
orth	Seigle		
term	Seigle ergoté		
ref	Ergot		
entry	Sein	0	
orth	Sein		
term	utérus		
ref	Mamelle		
ref	Utérus		
entry	Séintein	0	
orth	Séintein		
entry	Sel	1	
orth	Sel		
term	Sel au maximum		
term	persel		
term	Sel d’absinthe		
ref	Carbonate		
term	Sel acéleux		
term	Sel acéleux calcaire		
term	Sel acéleux minéral		
term	Sel acide de borax		
term	Sel à acide gras		
ref	Gras		
term	Sel acide de tartre		
term	Sel admirable		
term	panacée de Glauber		
term	Sel admirable de Lémery		
term	Sel		
term	Sel alcali volatil		
term	Sel amer		
term	Sel amer cathartique de Glauber		
term	Sel ammoniac		
term	Sel ammoniac crayeux		
term	Set ammoniac fixe		
term	Sel ammoniac fixe caustique		
term	Sel ammoniac liquide		
term	Sel ammoniac nitreux		
term	Set ammoniac secret		
term	Sel ammoniacal cuivreux		
term	Sel		
term	Sel		
term	Sel ammoniacal tartareux		
term	Sel d’ammoniac vitriolique		
ref	Sulfate		
term	Sel anglais		
term	Sel antiépileptique de Weissmann		
term	Sel apéritif de Frédéric		
term	Sel		
term	Sel arsenical de Macquer		
term	sel arsenical de potasse		
term	Sel arsenical		
term	Sel de benjoin		
term	Sel blanc		
ref	Chlorure		
term	Sel		
term	Sel chalybé		
term	Sel de Cheltenham		
term	Sel de colcothar		
term	Sel commun		
term	sel de cuisine		
ref	Sel		
term	Sel de corail		
term	Sel de corail fixe		
term	Sel de crâne humain fixe		
term	Sel de crâne humain volatil		
term	Sel dépuratif de Dufour		
term	Sel de Derosne		
term	Sel de Descroizilles		
term	Sel digestif de Sylvius ou diurétique		
term	Sel de duobus		
term	Sel d’Égra		
term	sel d’Epsom		
term	Sel d’Epsom de Lorraine		
term	Sel essentiel d’absinthe		
ref	Carbonate		
term	Sel essentiel d’opium de Baumé		
term	Sel essentiel d’oseille		
ref	Oxalate		
term	Sel essentiel de-quinquina		
term	Sel essentiel de tarr tre		
term	Sel fébrifuge de Lémery		
term	Sel fébrifuge de Sylvius		
term	sel fixe fébrifuge de Sylvius		
term	Sel fixe de corail		
term	Sel fixe de tartre		
