object			
volume	37020d	Littré-Robin (1865-1873)	1873
foreign	unilabiatus	lat	
foreign	einlippig	deu	
foreign	unilabiate	eng	
foreign	unilabiato	ita	
foreign	unilabiado	spa	
entry	Unilatéral	0	
orth	Unilatéral		
foreign	unilateralis	lat	
foreign	einseitig	deu	
foreign	unilateral	eng	
foreign	unilaterale	ita	
foreign	unilateral	spa	
entry	Unilobé	0	
orth	Unilobé		
foreign	unilobatus	lat	
foreign	einlappig	deu	
foreign	unilobate	eng	
foreign	unilobato	ita	
foreign	unilobado	spa	
entry	Uniloculaire	0	
orth	Uniloculaire		
foreign	unilocularis	lat	
foreign	einfächerig	deu	
foreign	unilocular	eng	
foreign	uniloculare	ita	
foreign	unilocular	spa	
pb	1618	1632	
entry	Union	0	
orth	Union		
ref	Adhésion		
ref	Réunion		
ref	Soudure		
ref	Unissant		
term	Union similaire		
ref	Analogue		
entry	Unipétale	0	
orth	Unipétale		
foreign	unipetalus	lat	
foreign	einzelblättrig	deu	
foreign	unipetalous	eng	
foreign	unipetalo	ita	
foreign	unipetalo	spa	
entry	Unipolaire	0	
orth	Unipolaire		
foreign	unipolaris	lat	
foreign	qiupolig	deu	
foreign	unipolar	eng	
foreign	unipolare	ita	
foreign	unipolar	spa	
term	Cellule unipolaire		
ref	Nerveux		
entry	Unipolarité	0	
orth	Unipolarité		
foreign	Einpoligkeit	deu	
foreign	umpolarity	eng	
foreign	unipolarità	ita	
foreign	unipolaridad	spa	
entry	Unisexué	0	
orth	Unisexué		
foreign	unisexifer	lat	
foreign	eingeschlechtig	deu	
foreign	unisexual	eng	
foreign	unisesso	ita	
foreign	unisexual	spa	
entry	Unissant	0	
orth	Unissant		
foreign	vereinigend	deu	
foreign	uniting	eng	
foreign	unitivo	ita	
foreign	unitivo	spa	
ref	Bandage		
term	Matière unissante		
ref	Lamineux		
ref	Intercellulaire		
ref	Amobphe		
entry	Unitaire	0	
orth	Unitaire		
foreign	unitarisch	deu	
foreign	unitar	eng	
foreign	unitario	ita	
foreign	unitario	spa	
term	Animaux unitaires		
term	Monstres unitaires		
term	Système unitaire		
ref	Dualisme		
ref	Radical		
entry	Unité	1	
orth	Unité		
foreign	unitas	lat	
foreign	Einheit	deu	
foreign	unily	eng	
foreign	unità	ita	
foreign	unidad	spa	
foreign	ἑνότης	grc	
term	Unités		
ref	Monade		
term	Unité de composition ou de plan		
term	théorie de l’unité de composition		
pb	1619	1633	
ref	Organe		
term	Unité morbide		
ref	Maladie		
entry	Unitif	0	
orth	Unitif		
foreign	unitiv	deu	
foreign	unitive	eng	
foreign	unitivo	ita	
foreign	unitivo	spa	
term	Fibres unitives du cœur		
entry	Univalve	0	
orth	Univalve		
foreign	univalvis	lat	
foreign	einklappig	deu	
foreign	univalve	eng	
foreign	univalvulo	ita	
foreign	univalvo	spa	
ref	Mollusque		
entry	Univoque	0	
orth	Univoque		
foreign	selbstbefruchtend	deu	
term	Génération univoque		
ref	Hétérogénie		
entry	Upas	0	
orth	Upas		
foreign	Giftbaum	deu	
foreign	upas	eng	
foreign	upas	ita	
foreign	upas	spa	
ref	Antiarine		
ref	Curare		
entry	Upsiloïde, Hypsiloïde	0	
orth	Upsiloïde		
orth	Hypsiloïde		
entry	Uramile	0	
orth	Uramile		
foreign	uramilum	lat	
foreign	Uramil	deu	
foreign	uramile	eng	
foreign	uramilo	ita	
foreign	uramilo	spa	
entry	Uramilique	0	
orth	Uramilique		
foreign	UramUsüure	deu	
foreign	uramilic acid	eng	
foreign	acido uramilica	ita	
foreign	acido uramilica	spa	
entry	Urane	0	
orth	Urane		
foreign	Uran	deu	
foreign	uran	eng	
foreign	urano	ita	
foreign	urano	spa	
entry	Uraniscoplastie, Uranoplastie, Ouranoplastie	0	
orth	Uraniscoplastie		
orth	Uranoplastie		
orth	Ouranoplastie		
foreign	Uranoplastik	deu	
foreign	uraniscoplastics	eng	
foreign	uranoplastica	ita	
foreign	uranoplastica	spa	
entry	Uraniscostéoplastie, Uranostéoplastie	0	
orth	Uraniscostéoplastie		
orth	Uranostéoplastie		
entry	Uranium	0	
orth	Uranium		
foreign	Uranium	deu	
foreign	uranium	eng	
foreign	uranio	ita	
foreign	uranio	spa	
entry	Uranofebbocyane	0	
orth	Uranofebbocyane		
entry	Uranoplastie	0	
orth	Uranoplastie		
ref	Uraniscoplastie		
entry	Uranostéoplastie	0	
orth	Uranostéoplastie		
ref	Uraniscostéoplastie		
entry	Urate	0	
orth	Urate		
foreign	harnsaures Salz	deu	
foreign	urate	eng	
foreign	urato	ita	
foreign	urato	spa	
ref	Urine		
entry	Uraté	0	
orth	Uraté		
ref	Sédiment		
entry	Uratique	0	
orth	Uratique		
entry	Urcéolariens	0	
orth	Urcéolariens		
ref	Infusoires		
entry	Urcéolé	0	
orth	Urcéolé		
foreign	urceo latus	lat	
foreign	urnenförmig	deu	
foreign	urceolate	eng	
foreign	urceolato	ita	
foreign	urceolado	spa	
entry	Urédinés, Urédinées	0	
orth	Urédinés		
orth	Urédinées		
ref	Épiphytique		
ref	Phytopathologie		
entry	Urée	1	
orth	Urée		
foreign	Harnstoff	deu	
foreign	urea	eng	
foreign	urea	ita	
foreign	urea	spa	
pb	1620	1634	
ref	Néphrotomie		
ref	Diabète		
term	Azotate d’urée		
ref	Azotate		
term	Oxalate d’urée		
ref	Oxalate		
term	Urées composées		
entry	Uréide	0	
orth	Uréide		
entry	Uréique	0	
orth	Uréique		
entry	Urémie	0	
orth	Urémie		
ref	Néphrotomie		
entry	Urémique	0	
orth	Urémique		
entry	Urène	0	
orth	Urène		
entry	Urénoxydè	0	
orth	Urénoxydè		
ref	Cvamélide		
entry	Urérythrine	0	
orth	Urérythrine		
ref	Uroérythrine		
entry	Urétéralgie	0	
orth	Urétéralgie		
foreign	ureteralgia	lat	
foreign	ureteralgia	ita	
entry	Uretère	0	
orth	Uretère		
foreign	ureier	lat	
foreign	Hamgang	deu	
foreign	ureter	eng	
foreign	uretere	ita	
foreign	ureter	spa	
foreign	οὐρητὴρ	grc	
entry	Urétérique	0	
orth	Urétérique		
term	Calcul urétérique		
ref	Calcul		
term	Ischurie urétérique		
ref	Ischubie		
entry	Urétérite	0	
orth	Urétérite		
foreign	ureteritis	lat	
foreign	Harngangentzündung	deu	
foreign	ureteritis	eng	
foreign	ureteride	ita	
foreign	ureteritide	ita	
foreign	ureteritis	spa	
entry	Urétérolithiase	0	
orth	Urétérolithiase		
foreign	ureterolithiasis	eng	
foreign	ureterolitiasi	ita	
entry	Urétéro-phlegmatique	0	
orth	Urétéro-phlegmatique		
foreign	uretero-phlegmatic	eng	
foreign	uretero-flemmatico	ita	
foreign	uretero-flecmatico	spa	
entry	Urétéro-pyique	1	
orth	Urétéro-pyique		
foreign	uretero-pyic	eng	
foreign	uretero-piico	ita	
foreign	uretero-piico	spa	
pb	1621	1635	
entry	Urétéro-stomatique	0	
orth	Urétéro-stomatique		
foreign	uretero-stomatic	eng	
foreign	ureterostomatico	ita	
foreign	uretero-estomatico	spa	
entry	Uréthane	0	
orth	Uréthane		
foreign	éthyloxydocarboamicle	lat	
foreign	Urethan	deu	
foreign	urethane	eng	
foreign	uretano	ita	
foreign	uretano	spa	
entry	Uréthral	0	
orth	Uréthral		
foreign	urethralis	lat	
foreign	urethral	deu	
foreign	urethral	eng	
foreign	uretrale	ita	
foreign	uretral	spa	
term	Calculs uréthraux		
ref	Calcul		
term	Catarrhe uréthral		
ref	Blennorrhée		
term	Crête uréthrale		
term	Fistule uréthrale		
ref	Urinaire		
term	Ischurie uréthrale		
ref	Ischurie		
term	Névroses uréthrales		
ref	Uréthralgie		
entry	Uréthralgie	0	
orth	Uréthralgie		
foreign	urethralgia	lat	
foreign	Harnröhrenschmerz	deu	
foreign	urethralgy	eng	
foreign	uretralgia	ita	
foreign	uretralgia	spa	
term	Névralgies		
term	névroses uréthrales		
ref	Glande		
entry	Uréthrarctie	0	
orth	Uréthrarctie		
ref	Uréthrosténie		
entry	Urèthre	1	
orth	Urèthre		
foreign	urethra	lat	
foreign	Harnröhre	deu	
foreign	urethra	eng	
foreign	uretra	ita	
foreign	uretra	spa	
foreign	οὐρήθρα	grc	
ref	Golfe		
ref	Érectile		
ref	Glande		
ref	Uréthral		
ref	Valvule		
ref	Verumontanum		
pb	1622	1636	
ref	Golfe		
ref	Muscle		
ref	Transvebso-uréthral		
ref	Membrane		
entry	Uréthrite	0	
orth	Uréthrite		
foreign	urethritis	lat	
foreign	Harnröhrenentzündung	deu	
foreign	urethritis	eng	
foreign	uretende	ita	
foreign	uretritis	spa	
entry	Uréthroblennorrhée	0	
orth	Uréthroblennorrhée		
foreign	chronischer Tripper	deu	
foreign	urethroblennorrhœa	eng	
foreign	uretroblenorrea	ita	
foreign	uretroblenorrea	spa	
pb	1623	1637	
entry	Uréthro-bulbaire	0	
orth	Uréthro-bulbaire		
foreign	urethra-balbaris	lat	
foreign	urethrobulbär	deu	
foreign	urethro-bulbar	eng	
foreign	uretro-bulbare	ita	
foreign	uretro-bulboso	spa	
term	Artère urëthro-bulbaire		
ref	Glande		
entry	Uréthro-pénien	0	
orth	Uréthro-pénien		
term	Fistule uréthro-pénienne		
entry	Uréthro-périnéal	0	
orth	Uréthro-périnéal		
term	Fistule uréthro-Périnéale		
entry	Uréthrophraxie	0	
orth	Uréthrophraxie		
foreign	Harnröhrenverstopfung	deu	
foreign	urethremphraxis	eng	
foreign	uretrgfrassi	ita	
foreign	uretrofraxia	spa	
entry	Uréthroplastie	0	
orth	Uréthroplastie		
foreign	Vrethrqplastik	deu	
foreign	urethroplastics	eng	
foreign	uretrpplastia	ita	
foreign	uretrpplastia	spa	
entry	Uréthrorrhagie	0	
orth	Uréthrorrhagie		
foreign	urethrorrhagia	lat	
foreign	Harnröhrenblutfluss	deu	
foreign	urethrorrhage	eng	
foreign	uretrorragia	ita	
foreign	uretrorragia	spa	
entry	Uréthrorrhaphie	0	
orth	Uréthrorrhaphie		
entry	Uréthrorrhée	0	
orth	Uréthrorrhée		
foreign	urethrorrhœa	lat	
foreign	Harnröhrenausfluss	deu	
foreign	urethrorrhœa	eng	
foreign	uretrorrea	ita	
foreign	uretrorrea	spa	
entry	Uréthroscope	0	
orth	Uréthroscope		
foreign	Harnröhrenspiegel	deu	
foreign	urethroscope	eng	
foreign	uretroscopio	ita	
foreign	uretroscopio	spa	
ref	Endoscope		
entry	Uréthroscopie	0	
orth	Uréthroscopie		
ref	Endoscopie		
entry	Uréthro-scrotal	0	
orth	Uréthro-scrotal		
term	Fistule uréthro-scrotale		
entry	Uréthro-spasme	0	
orth	Uréthro-spasme		
entry	Uréthrosténie	1	
orth	Uréthrosténie		
foreign	Striktur	deu	
foreign	Harnröhrenverengerung	deu	
foreign	stricture	eng	
foreign	uretrostenia	ita	
foreign	uretrostenia	spa	
ref	Bourgeon		
ref	Réthaction		
pb	1624	1638	
ref	Galvanocaustique		
entry	Urèthrotome	0	
orth	Urèthrotome		
foreign	Urethrotom	deu	
foreign	urethrotome	eng	
foreign	uretrotomo	ita	
foreign	uretrotomo	spa	
term	Scarificateur urèthrotome		
entry	Uréthrotomie	0	
orth	Uréthrotomie		
foreign	urethrotomia	lat	
foreign	Harnröhrenschnitt	deu	
foreign	urethrotomy	eng	
foreign	uretrotomià	ita	
foreign	uretrotomia	spa	
ref	Galvanocaustique		
ref	Uréthrosténie		
term	Uréthrotomie externe		
entry	Uréthrotomisé	0	
orth	Uréthrotomisé		
entry	Ureux	0	
orth	Ureux		
ref	Xanthine		
entry	Urginée	0	
orth	Urginée		
foreign	Urginea scilla	lat	
entry	Uridrose	0	
orth	Uridrose		
pb	1625	1639	
entry	Urile	0	
orth	Urile		
foreign	uril	spa	
entry	Urinaire	0	
orth	Urinaire		
foreign	urinarius	lat	
foreign	urinary	eng	
foreign	urinario	ita	
foreign	urinario	spa	
term	Abcès urinaire		
ref	Urineux		
term	Appareil ou voies urinaires		
term	Appareil urinaire		
ref	Urinaires		
term	Calcul urinaire		
ref	Calcul		
term	Fermentation urinaire		
ref	Febmentation		
term	Fistules urinaires		
ref	Fistule		
ref	Fistule		
term	Méat urinaire		
ref	Urèthre		
term	Sédiment urinaire		
ref	Sédiment		
term	Sucre urinaire		
ref	Suche		
entry	Urinal	0	
orth	Urinal		
foreign	urinai	lat	
foreign	Uringlas	deu	
foreign	urinai	eng	
foreign	urinale	ita	
foreign	orinal	spa	
entry	Urination	0	
orth	Urination		
ref	Désassimilation		
ref	Nutrition		
ref	Miction		
entry	Urinatoibe	0	
orth	Urinatoibe		
term	Aliments urinatoires		
ref	Urine		
entry	Urine	3	
orth	Urine		
foreign	urina	lat	
foreign	lotium	lat	
foreign		grc	
foreign	Harn	deu	
foreign	urine	eng	
foreign	urina	ita	
foreign	orina	ita	
foreign	orina	spa	
foreign	οὖρον	grc	
pb	1626	1640	
ref	Urée		
pb	1627	1641	
ref	Sucre		
pb	1628	1642	
term	Ardeur d’urine		
ref	Ardeur		
term	Incontinence d’urine		
ref	Incontinence		
term	Rétention d’urine		
ref	Rétention		
term	, Suppression d’urine		
ref	Suppbession		
term	Urine bleue		
ref	Inûican		
term	Urine chyleuse		
ref	Chylurie		
term	Urines graisseuses		
ref	Chylurie		
term	Urine laiteuse		
ref	Chylurie		
term	Urine noire		
ref	Lndican		
term	Urine pourpre		
ref	Sédiment		
entry	Urinémie	0	
orth	Urinémie		
entry	Urineux	0	
orth	Urineux		
foreign	urinalis	lat	
foreign	harnartig	deu	
foreign	urinous	eng	
foreign	urinoso	ita	
foreign	urinoso	spa	
term	Abcès urineux		
ref	Infiltration		
term	Tumeurs urineuses		
entry	Urinifère	0	
orth	Urinifère		
foreign	harnführend	deu	
foreign	uriniferous	eng	
foreign	urinifero	ita	
foreign	orinifero	spa	
term	Tubes urinifères		
ref	Rein		
entry	Urinipare	0	
orth	Urinipare		
term	Tubes urinipares		
entry	Urinomètre	0	
orth	Urinomètre		
foreign	Urinmesser	deu	
foreign	urinometer	eng	
ref	Uromètre		
entry	Urique	0	
orth	Urique		
term	Acide urique		
ref	Sédiment		
term	Acide urique suroxygéné		
ref	Purpurique		
term	Calcul urique		
term	Diathèse urique		
term	Oxyde urique		
ref	Xanthine		
entry	Urne	0	
orth	Urne		
foreign	theca	lat	
foreign	Büchse	deu	
foreign	urn	eng	
foreign	urna	ita	
foreign	urna	spa	
entry	Urobenzoate	0	
orth	Urobenzoate		
foreign	harnbenzoesaures Salz	deu	
foreign	urobenzoato	spa	
entry	Urobenzoïque	0	
orth	Urobenzoïque		
ref	Hippurique		
entry	Urobiline	0	
orth	Urobiline		
entry	Urocèle	0	
orth	Urocèle		
foreign	urocele	lat	
foreign	Harnhodenbruch	deu	
foreign	urocele	eng	
foreign	urocele	ita	
foreign	urocele	spa	
entry	Urochrome	1	
orth	Urochrome		
pb	1629	1643	
entry	Urocrisie	0	
orth	Urocrisie		
foreign	Hambeurtheilung	deu	
foreign	urocrisia	ita	
foreign	urocrisis	spa	
entry	Urocyanine, Urocyane	0	
orth	Urocyanine		
orth	Urocyane		
foreign	urocyanium	lat	
foreign	urocyanin	lat	
foreign	Urocyan	deu	
ref	Indican		
entry	Urocyanose	0	
orth	Urocyanose		
entry	Urocystite	0	
orth	Urocystite		
term	Urocystite catarrhale		
entry	Urodèle	0	
orth	Urodèle		
term	Batraciens urodèles		
ref	Batraciens		
entry	Urodialyse	0	
orth	Urodialyse		
entry	Urodynie	0	
orth	Urodynie		
foreign	urodynia	lat	
foreign	urodynia	eng	
foreign	urodinia	ita	
foreign	urodinia	spa	
entry	Uroémie	0	
orth	Uroémie		
entry	Uroérythrine	0	
orth	Uroérythrine		
entry	Uroérythrique	0	
orth	Uroérythrique		
entry	Urogénital	0	
orth	Urogénital		
term	Canal ou sinus uro-génital		
entry	Uroglaucine	0	
orth	Uroglaucine		
foreign	Uroglaucin	deu	
ref	Indican		
entry	Urohæmatine	0	
orth	Urohæmatine		
ref	Urochrome		
entry	Uroïde	0	
orth	Uroïde		
term	Infusoires uroides		
ref	Spermatozoïde		
entry	Urolithe	0	
orth	Urolithe		
foreign	Harnstein	deu	
foreign	urolith	eng	
entry	Uromancie	0	
orth	Uromancie		
foreign	uromantia	lat	
foreign	Harndeuterei	deu	
foreign	uromancy	eng	
foreign	uromanzia	ita	
foreign	uromancia	spa	
entry	Uromélanine	0	
orth	Uromélanine		
foreign	Vromelanin	deu	
foreign	uromelanina	ita	
foreign	uromelanina	spa	
ref	Indican		
entry	Uromèle	0	
orth	Uromèle		
entry	Uromètre	0	
orth	Uromètre		
entry	Uronoxyde	0	
orth	Uronoxyde		
ref	Cystine		
entry	Urophthisie	0	
orth	Urophthisie		
entry	Uropittine	0	
orth	Uropittine		
ref	Urochrome		
entry	Uroplanie	0	
orth	Uroplanie		
foreign	Harnbildend	deu	
foreign	uroplania	ita	
entry	Uropoèse	0	
orth	Uropoèse		
foreign	uropoesis	lat	
foreign	Harnbereitung	deu	
entry	Uropoétique	0	
orth	Uropoétique		
foreign	uropoetic	eng	
entry	Uropygial, Uropygien	0	
orth	Uropygial		
orth	Uropygien		
term	Glande uropygiale, uropygienne ou sus-coccygienne		
term	Plumes uropygiales ou uropygiennes ou tectrices anales		
entry	Urorrhagie	0	
orth	Urorrhagie		
ref	Urorrhée		
entry	Urorrhée	0	
orth	Urorrhée		
entry	Urorubine	0	
orth	Urorubine		
entry	Uroschéocèle	0	
orth	Uroschéocèle		
entry	Uroscopie	0	
orth	Uroscopie		
foreign	uroscopia	lat	
foreign	Harnschau	deu	
foreign	uroscopy	eng	
foreign	uroscopia	ita	
foreign	uroscopia	spa	
entry	Urose	0	
orth	Urose		
foreign	urosis	eng	
foreign	urosi	ita	
foreign	urosis	spa	
entry	Urostéalithe	0	
orth	Urostéalithe		
entry	Uroxanthine	0	
orth	Uroxanthine		
foreign	Uroxanthin	deu	
foreign	uroxanthine	eng	
foreign	uroxantina	ita	
foreign	uroxantina	spa	
ref	Urochrome		
entry	Urrhodine	0	
orth	Urrhodine		
foreign	urrhodine	eng	
ref	Urocheome		
entry	Urrosacine	0	
orth	Urrosacine		
ref	Urochrome		
entry	Urticacées	0	
orth	Urticacées		
ref	Urticées		
entry	Urticaire	0	
orth	Urticaire		
foreign	urticaria	lat	
foreign	febris urücata	lat	
foreign	Nesselausschlag	deu	
foreign	Nesselfieber	deu	
foreign	nettlerash	eng	
foreign	orticaria	ita	
foreign	urticaria	spa	
ref	Moule		
ref	Chenille		
ref	Labve		
entry	Urticant	1	
orth	Urticant		
pb	1630	1644	
ref	Chenille		
ref	Méduse		
entry	Urtication	0	
orth	Urtication		
foreign	Brennesselkur	deu	
foreign	urtication	eng	
foreign	urticazione	ita	
foreign	urticacion	spa	
term	Urtication		
ref	Ubticant		
entry	Urticées	0	
orth	Urticées		
foreign	urticeœ	lat	
foreign	Nesselarten	deu	
foreign	metle-tribe	eng	
foreign	urticaceas	spa	
entry	Urticjn	0	
orth	Urticjn		
entry	Usage	0	
orth	Usage		
term	Usage des organes		
entry	Usnée	0	
orth	Usnée		
foreign	usnea	lat	
foreign	Haarflechte	deu	
foreign	usnea	eng	
foreign	usnea	ita	
foreign	usnea	spa	
term	Usnée humaine ou de crâne humain		
entry	Usnine	0	
orth	Usnine		
foreign	usninum	lat	
foreign	acide usninique	lat	
foreign	Usninsäure	deu	
foreign	usninic acid	eng	
entry	Ustion	0	
orth	Ustion		
foreign	ustio	lat	
foreign	Brennen	deu	
foreign	Aetzen	deu	
foreign	ustion	eng	
foreign	ustione	ita	
foreign	ustion	spa	
foreign	καῦσις	grc	
entry	Usure	0	
orth	Usure		
foreign	Friction	deu	
foreign	friction	eng	
foreign	usura	ita	
entry	Utéralgie	0	
orth	Utéralgie		
entry	Utérin	1	
orth	Utérin		
foreign	uterinus	lat	
foreign	uterine	eng	
foreign	uterino	ita	
foreign	uterino	spa	
term	Artère utérine		
term	Col utérin		
ref	Col		
term	Colique utérine		
ref	Colique		
term	Cotylédon utérin		
ref	Cotylédon		
term	Déviations utérines		
ref	Déviation		
term	Fureur utérine		
ref	Monomanie		
term	Globe utérin		
term	Granulations utérines		
pb	1631	1645	
term	Granulations du col utérin		
ref	Condylome		
ref	Papilloma		
term	Grossesse utérine		
ref	Gbossesse		
term	Mucus utérin		
term	Muscle utérin de Ruysch		
term	Nerfs utérins		
ref	Utérus		
term	Pneumatose utérine		
ref	Physomètre		
term	Sinus utérins		
ref	Sinus		
term	Souffle utérin		
ref	Souffle		
term	Tranchées utérines		
ref	Tranchée		
term	Trompes utérines		
ref	Trompe		
term	Ulcères utérins		
ref	Ulcère		
entry	Utérite	0	
orth	Utérite		
term	Utérite simple		
entry	Utéro-épichorial	0	
orth	Utéro-épichorial		
term	Membrane utéro-épichoriale		
ref	Caduque		
ref	Inter-utéro-placentaire		
entry	Utéro-lombaire	0	
orth	Utéro-lombaire		
ref	Pli de douglas		
ref	Utero-sacré		
entry	Utéro-ovarien	0	
orth	Utéro-ovarien		
term	Veines utéro-ovariennes		
ref	Utérus		
entry	Utéropathie	0	
orth	Utéropathie		
foreign	Gebärmutterleiden	deu	
ref	Métropathie		
entry	Utéro-placentaire	1	
orth	Utéro-placentaire		
pb	1632	1646	
ref	Inter-utéro-placentaire		
ref	Sébotine		
ref	Villosité		
entry	Utérorrhagie	0	
orth	Utérorrhagie		
foreign	Gebärmutterblutung	deu	
foreign	uterorragia	ita	
foreign	uterorragia	spa	
entry	Utérorrhée	0	
orth	Utérorrhée		
foreign	Gebärmutterfluss	deu	
foreign	uterorrea	ita	
foreign	uterorrea	spa	
entry	Utero-sacré	0	
orth	Utero-sacré		
term	Ligaments utéro-sacrés		
ref	Ligamest		
ref	Pli		
entry	Utéroscopie	0	
orth	Utéroscopie		
entry	Utérostomatome	0	
orth	Utérostomatome		
ref	Hystérostomatome		
entry	Utéro-tubaire	0	
orth	Utéro-tubaire		
foreign	utero-tubar	eng	
foreign	utero-tubar	spa	
foreign	utero-tubare	ita	
term	Grossesse utéro-tubaire		
ref	Grossesse		
entry	Utéro-vaginal	0	
orth	Utéro-vaginal		
foreign	utero-vaginal	eng	
foreign	utero-vaginal	spa	
foreign	utero-vaginale	ita	
entry	Utérus, Matrice	3	
orth	Utérus		
orth	Matrice		
foreign	Gebärmutter	deu	
foreign	womb	eng	
foreign	matrice	ita	
foreign	matriz	spa	
pb	1633	1647	
ref	Caduque		
ref	Villosité		
ref	Placenta		
pb	1634	1648	
ref	Fibbe-cellule		
ref	Mamelle		
pb	1635	1649	
ref	Corps		
ref	Hydromètre		
term	Croup de Puiérus		
ref	Croup		
term	Déchirure de l’utérus		
ref	Déchirure		
term	Engorgement de l’utérus		
ref	Pelvi-péritonite		
term	Hémorrhoîdes de l’utérus		
ref	Hémorrhoïdes		
term	Hydropisie de l’utérus		
ref	Hydromètre		
term	Inertie de Putérus		
ref	Inertie		
term	Inflexion de l’utérus		
ref	Déviation		
term	Prolapsus de Putérus		
ref	Prolapsus		
term	Rétraction ou retrait de Putérus		
ref	Rétraction		
term	Suffocation d’utérus		
ref	Suffocation		
term	Ulcères de Putérus		
ref	Ulcère		
term	Utérus irritable		
term	Utérus mâle		
ref	Utricule		
entry	Utriculaire	0	
orth	Utriculaire		
foreign	utricularis	lat	
foreign	schlauchförmig	deu	
foreign	utricular	spa	
ref	Cellule		
ref	Parenchyme		
term	Glandes utrieulaires		
entry	Utriculariacées, Utricularinées, Utriculariées	0	
orth	Utriculariacées		
orth	Utricularinées		
orth	Utriculariées		
entry	Utricule	1	
orth	Utricule		
foreign	utriculus	lat	
foreign	Zelle	deu	
foreign	utriculo	spa	
term	Utricule azoté, primitif, primordial		
ref	Cellule		
term	Utricules mères polliniques		
term	utricules mères du pollen		
ref	Interutriculaire		
ref	Intra-utriculaire		
ref	Superutriculaire		
term	Utricule prostatique		
ref	Sympexion		
pb	1636	1650	
ref	Corps		
ref	Fécondation		
ref	Sperme		
entry	Utriculé, Utriculeux	0	
orth	Utriculé		
orth	Utriculeux		
foreign	utricùlado	spa	
ref	utriculaire		
entry	Uva ursi	0	
orth	Uva ursi		
ref	Arbousier		
entry	Uvée	0	
orth	Uvée		
foreign	uvea	lat	
foreign	Traubenhaut	deu	
foreign	uvea	eng	
foreign	uvea	ita	
foreign	uvea	spa	
entry	Uvéal	0	
orth	Uvéal		
term	Artère uvéale		
ref	Ciliaire		
entry	Uvéite	0	
orth	Uvéite		
foreign	uveitis	lat	
foreign	Traubenhautentzündung	deu	
foreign	uveitis	spa	
entry	Uvique	0	
orth	Uvique		
ref	Tartrique		
ref	Paratartrique		
entry	Uvulaire	0	
orth	Uvulaire		
foreign	uvulams	lat	
foreign	uvolare	ita	
foreign	uvular	spa	
ref	Fragon		
entry	Uvule	0	
orth	Uvule		
foreign	uvula	lat	
foreign	columella	lat	
foreign	γαργαρεὼν	grc	
foreign	στραφυλὴ	grc	
entry	V	0	
orth	V		
term	V lingual		
ref	Langue		
term	Os en V		
ref	Os		
